지점,지점명,일시,최저기온(°C),최고기온(°C),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균 풍속(m/s),최다 풍향(16방위)
235,보령,2002,-7.4,34.9,2416.7,54.28,,2.3,50
235,보령,2003,-12.1,31.2,2140.2,48.08,,1.7,50
235,보령,2004,-12.8,34.2,2452.4,54.97,,1.7,50
235,보령,2005,-14.8,34.9,2156.7,48.45,,1.8,250
235,보령,2006,-12.6,34.2,2139.7,48.06,,1.8,20
235,보령,2007,-7.6,33.9,1883.6,42.31,,2.1,20
235,보령,2008,-11.4,35.5,2069.6,46.39,,1.8,20
235,보령,2009,-11,32.5,2167.4,48.7,,1.9,50
235,보령,2010,-11.5,34.4,1956.6,43.95,,2,200
235,보령,2011,-13.2,34.4,1994.4,45,,2,20
235,보령,2012,-11.7,36.3,2340.3,52.46,,2,20
235,보령,2013,-13.6,33.5,2380.1,53.48,,2.1,20
235,보령,2014,-9.1,33.8,2356.7,52.94,,1.9,20
235,보령,2015,-9.7,33.8,2298.6,51.63,,1.7,20
235,보령,2016,-13.6,33.9,2245.2,50.33,,1.5,20
235,보령,2017,-10.4,35.2,2413.2,54.21,,1.5,20
235,보령,2018,-14.8,36.4,2289.9,51.44,,1.5,20
235,보령,2019,-8,35.5,1977.5,44.42,,1.4,20
235,보령,2020,-8.7,34.5,1962.5,43.99,,1.6,200
235,보령,2021,-17.2,34.5,2211.8,49.68,,1.6,50
235,보령,2022,-10.7,34.8,2172.9,49.72,,1.6,200
235,보령,2023,-14.4,35.2,2255.3,50.78,,1.5,200
235,보령,2024,-8.4,37.1,2163.1,49.25,4720.14,1.9,20
236,부여,1974,-15.9,34.8,3066.1,69.15,11496.51,1.6,360
236,부여,1975,-14.4,35.3,3026,68.25,10120.25,1.4,360
236,부여,1976,-17.4,33.8,3153.8,71.11,10643.88,1.5,320
236,부여,1977,-16.6,36.3,3279,73.96,11491.53,1.5,320
236,부여,1978,-16.6,35.3,3190.7,71.97,11370.95,1.4,320
236,부여,1979,-12.2,35.1,3019.9,68.11,7810.27,1.4,320
236,부여,1980,-18.5,32.7,2879.5,64.78,5997.8,1.4,320
236,부여,1981,-22.1,36.1,3089.2,69.68,6282.19,1.2,320
236,부여,1982,-17,35.7,3131,70.62,2155.63,1.1,270
236,부여,1983,-16.1,36.1,2872.1,64.78,,1,230
236,부여,1984,-16.6,36.1,2997.6,67.31,,1.2,320
236,부여,1985,-16.2,36.1,2773.7,62.35,,1.3,320
236,부여,1986,-19.4,34.6,2861.9,64.33,,1.2,320
236,부여,1987,-16.2,33,2811.7,63.21,,1.3,320
236,부여,1988,-13.2,35.3,3066.2,68.78,,1.3,320
236,부여,1989,-11.2,35.5,2874.9,64.62,,1.3,320
236,부여,1990,-20.4,36.6,2530.3,56.88,,1.1,320
236,부여,1991,-16,34.8,2517.1,56.58,,.8,360
236,부여,1992,-12,34.5,2529.5,56.74,,.8,360
236,부여,1993,-16.4,32.1,2096.4,47.12,,1,290
236,부여,1994,-19.6,37.7,2384.9,53.61,,1.2,200
236,부여,1995,-15.8,34.8,2204.8,49.56,,1,70
236,부여,1996,-13.9,36.3,2233.5,50.1,,.7,360
236,부여,1997,-14.2,36.2,2309.4,51.91,,.8,360
236,부여,1998,-16.3,34.1,1920.8,43.18,,1.1,20
236,부여,1999,-14.2,35.8,2105.5,47.33,,1.1,320
236,부여,2000,-15.3,35.2,1627.8,47.19,,1.1,290
236,부여,2001,-16.8,37,3168.3,71.19,,1.3,20
236,부여,2002,-12.6,35.5,2514.2,56.49,,1.3,290
236,부여,2003,-17.3,32.5,2288.6,51.42,,1.3,20
236,부여,2004,-17.6,36.2,2679.6,60.07,,1.4,20
236,부여,2005,-17.6,35,2658.7,59.73,,1.4,340
236,부여,2006,-13.6,36,2523.7,56.7,,1.5,230
236,부여,2007,-10.5,35,1850.7,41.58,,1.4,230
236,부여,2008,-14.6,35.2,2021.9,45.32,,1.3,20
236,부여,2009,-14.4,33.9,2113.3,47.48,,1.4,290
236,부여,2010,-13.7,34.9,1909.7,42.91,,1.5,250
236,부여,2011,-15.9,35.2,1962.1,44.08,,1.4,340
236,부여,2012,-15,37.3,2104.4,47.17,,1.5,320
236,부여,2013,-19.4,34.5,2061.2,46.31,,1.4,230
236,부여,2014,-11.4,34.4,2050.8,46.07,,1.3,20
236,부여,2015,-14.2,35.8,2081.7,46.77,,1.3,20
236,부여,2016,-17.5,36.2,2082.5,46.68,,1.3,230
236,부여,2017,-13.3,36.5,2313.9,51.98,,1.3,320
236,부여,2018,-16.6,39.3,2344,52.66,,1.3,20
236,부여,2019,-10.9,36.4,2172.6,48.81,,1.3,230
236,부여,2020,-12.4,34.8,2081.3,46.65,,1.2,230
236,부여,2021,-21.2,34.9,2113.2,47.8,,1.1,20
236,부여,2022,-12.4,35,2334.4,52.62,,,200
236,부여,2023,-16.7,36.2,2205.7,49.96,,1.1,340
236,부여,2024,-10.4,35.8,2187,49.02,,1,360
238,금산,1974,-22.2,34.4,2551.4,58.33,11334.81,1.6,320
238,금산,1975,-13.2,33.6,2535.7,57.2,10559.56,1.5,320
238,금산,1976,-17.7,33.4,2474,55.65,8339.03,1.6,230
238,금산,1977,-17.1,35.3,2544.7,57.4,5082.05,1.5,270
238,금산,1978,-19.4,34.9,2605.1,58.76,7444.81,1.6,320
238,금산,1979,-14.7,33.2,2473,55.78,5701.03,1.5,270
238,금산,1980,-17.8,32.6,2323.8,52.29,6153.66,1.5,270
238,금산,1981,-20.4,34.3,2471.7,55.75,8220.76,1.3,320
238,금산,1982,-15.6,35.1,2547.5,57.46,2434.5,1.3,270
238,금산,1983,-16.6,35.2,2401,53.98,,1.3,270
238,금산,1984,-18,35.4,2443.1,54.8,,1.3,290
238,금산,1985,-17.9,35.6,2227,50.07,,1.1,270
238,금산,1986,-16.5,34.2,2421.8,54.44,,1.1,270
238,금산,1987,-17.4,33.3,2391.7,53.76,,1.2,290
238,금산,1988,-13.4,35.2,2508.4,56.27,,1.1,290
238,금산,1989,-13.2,33.4,2306.2,51.85,,1,290
238,금산,1990,-19.4,36.1,2043.5,45.94,,1,290
238,금산,1991,-20.7,32.8,2215.4,49.8,,.9,290
238,금산,1992,-12.5,34.6,2158.9,48.42,,1.1,270
238,금산,1993,-16.5,31.7,1987.3,44.68,,1.2,270
238,금산,1994,-18.8,37.5,2418.7,54.38,,1.2,270
238,금산,1995,-15.1,35.4,2361.6,53.09,,1.2,270
238,금산,1996,-15.9,35.5,2395,53.72,,1.1,270
238,금산,1997,-18.2,33.8,2454.1,55.17,,1.1,290
238,금산,1998,-17.1,33.1,2005.3,45.08,,1.1,270
238,금산,1999,-17.5,33.8,2123.3,47.73,,1.2,270
238,금산,2000,-17.7,34,1608.1,48.45,,1.3,250
238,금산,2001,-17.9,35.2,3140.1,70.58,,1.2,360
238,금산,2002,-13.9,34.2,2948,66.22,,1.1,360
238,금산,2003,-18.2,33.3,2615.6,58.77,,.9,360
238,금산,2004,-16.7,35.2,2560.6,57.4,,1.1,290
238,금산,2005,-19.7,34.9,2278.6,51.19,,1.1,290
238,금산,2006,-16.6,35.2,2078.6,46.7,,1.1,270
238,금산,2007,-12.8,35.7,1770.1,39.77,,1.1,270
238,금산,2008,-14.6,35,2036.5,45.65,,1.2,290
238,금산,2009,-16.5,33.2,2046.7,45.98,,1.2,290
238,금산,2010,-17,34.7,1877.9,42.19,,1.3,290
238,금산,2011,-18.3,34,1954.1,43.9,,1.2,290
238,금산,2012,-18.5,36.3,2050.6,45.97,,1.2,270
238,금산,2013,-22,35.3,2065.7,46.41,,1.3,270
238,금산,2014,-13.9,35.5,1984.1,44.57,,1.2,270
238,금산,2015,-13.2,35.7,2022.2,45.43,,1.2,270
238,금산,2016,-17.4,35.7,2070.1,46.41,,1.2,270
238,금산,2017,-15,36,2250,50.55,,1.3,270
238,금산,2018,-17.5,38.8,2265.5,50.89,,1.3,270
238,금산,2019,-12.5,36.1,2110.6,47.42,,1.2,270
238,금산,2020,-15.4,34.4,2062,46.36,,1.2,290
238,금산,2021,-21.1,35.1,2119.3,47.61,,1.2,290
238,금산,2022,-14.4,34.2,2264.3,51.64,,1.1,290
238,금산,2023,-17.8,35.2,2170.2,49.02,,1.1,290
238,금산,2024,-11.6,36.7,2165.5,48.7,,1.1,270
239,세종,2019,-9.4,35.5,1221.7,47.38,,,90
239,세종,2020,-13.8,34.8,2176,48.77,,1.4,290
239,세종,2021,-19.1,34.8,2179,48.94,0,1.4,90
239,세종,2022,-13.8,35.1,2308.9,52.31,,1.3,320
239,세종,2023,-17.5,35.9,2114.7,47.71,5086.97,1.4,290
239,세종,2024,-11,35.3,2093.5,46.91,5307.83,1.4,90
243,부안,1974,-16.3,34.4,2006,62.83,,1.9,320
243,부안,1975,-15.8,34.7,2844,62.99,,1.8,320
243,부안,1976,-20.2,34.3,2803,63.08,7439.08,1.9,320
243,부안,1977,-17.1,35,2771.3,62.53,7826.01,1.8,320
243,부안,1978,-18.7,36.1,2697.7,60.87,6729.35,1.8,320
243,부안,1979,-10.5,34.4,2568.9,57.96,6424.08,1.9,360
243,부안,1980,-18.2,31.2,2412.9,54.24,6668.26,2,320
243,부안,1981,-22.6,34.3,2384.5,53.8,3593.81,1.8,320
243,부안,1982,-16.6,33.2,2687.6,60.64,,1.6,320
243,부안,1983,-17.2,35.3,2791,62.76,,1.5,320
243,부안,1984,-18.5,35.3,2970.7,66.64,,1.6,20
243,부안,1985,-16.6,34.8,2741.2,61.62,,1.8,340
243,부안,1986,-18.2,33.8,2821.2,63.42,,1.7,320
243,부안,1987,-12.4,32.5,2737.2,61.54,,1.7,290
243,부안,1988,-10.4,34.9,3010.3,67.53,,1.6,290
243,부안,1989,-10.2,34.2,2764,62.13,,1.5,270
243,부안,1990,-15.4,34.6,2679.6,60.24,,1.6,270
243,부안,1991,-16.5,33.7,2768,62.23,,1.5,290
243,부안,1992,-8.3,33.5,2742.6,61.53,,1.6,290
243,부안,1993,-15.1,32,2080,46.76,,1.6,320
243,부안,1994,-14.7,36.6,2441.1,54.88,,1.7,320
243,부안,1995,-10.3,35.4,2431.4,54.67,,1.6,320
243,부안,1996,-11.7,35.4,2341.3,52.52,,1.5,320
243,부안,1997,-14.2,35.3,2355.7,52.96,,1.6,320
243,부안,1998,-13.5,34.3,1961.5,44.09,,1.5,290
243,부안,1999,-19.2,34.8,2133.1,47.95,,1.5,320
243,부안,2000,-16.2,34.6,1686.3,49.68,,1.5,320
243,부안,2001,-14.6,35.2,3002.5,67.48,,1.4,320
243,부안,2002,-10.5,35.7,2627.5,59.06,,1.4,320
243,부안,2003,-16.7,34.7,2113.1,47.47,,1.4,320
243,부안,2004,-15.6,35.2,2377,53.27,,1.4,360
243,부안,2005,-17.2,35.5,2372.7,53.31,,1.5,360
243,부안,2006,-13.3,35.7,2257.4,50.72,,1.5,360
243,부안,2007,-6.3,35.7,1960.7,44.04,,1.6,320
243,부안,2008,-13.7,36,2048.9,45.92,,1.7,320
243,부안,2009,-12.7,33.7,2139.5,48.06,,1.8,320
243,부안,2010,-12,34.6,1972.3,44.31,,1.9,320
243,부안,2011,-17,35.4,1989.7,44.69,,1.8,320
243,부안,2012,-12.6,36.1,2023.2,45.35,,1.9,320
243,부안,2013,-15.8,36.2,2139.3,48.06,,1.9,320
243,부안,2014,-13.2,35.2,2048.8,46.03,,1.7,320
243,부안,2015,-12.2,35.5,2107.5,47.34,,1.7,320
243,부안,2016,-15.6,35.1,2102.3,47.12,,1.7,320
243,부안,2017,-9.7,35.8,2322.7,52.18,,1.7,290
243,부안,2018,-14.6,38,2348.2,52.75,,1.7,290
243,부안,2019,-8.2,35.8,2386.6,53.61,,1.6,290
243,부안,2020,-11.1,34.5,2111.3,47.32,,1.6,290
243,부안,2021,-18.6,35,2143.3,48.14,,1.5,290
243,부안,2022,-11.1,35.8,2286.7,51.37,,,290
243,부안,2023,-15.3,35.6,2163.9,48.61,,1.5,290
243,부안,2024,-7.8,36,2141.3,48,,1.5,290
244,임실,1974,-18.7,33.4,2469.2,55.71,4007.43,1.1,230
244,임실,1975,-19.9,33.6,2465.1,55.62,,1,360
244,임실,1976,-23.2,32.6,2507.3,56.43,,1.2,230
244,임실,1977,-17.7,35.8,2324,57.82,7394.4,,180
244,임실,1978,-21.2,34.6,2712.8,61.25,6513.3,1.2,180
244,임실,1979,-18.7,33.7,2637.8,59.51,6130.25,1.1,180
244,임실,1980,-21.9,31.5,2469.6,55.58,8978.24,1.1,180
244,임실,1981,-22.1,33.7,2631.5,59.37,9880.58,1,230
244,임실,1982,-21.2,34.4,2716.1,61.28,4199.51,.9,140
244,임실,1983,-18.4,35,2633.2,59.2,,.9,140
244,임실,1984,-23.4,35.8,2704,60.66,,1,180
244,임실,1985,-21.2,35.1,2433.9,54.72,,1,160
244,임실,1986,-20.4,34.3,2405.7,54.08,,.9,180
244,임실,1987,-15.4,32.2,2547.4,57.27,,1.4,160
244,임실,1988,-15.9,34.2,2991.5,67.1,,1.4,320
244,임실,1989,-13.6,33.4,2648.7,59.54,,1.3,320
244,임실,1990,-20.7,35.2,2383.4,53.58,,1.4,200
244,임실,1991,-21.8,33.5,2468.1,55.49,,1.3,360
244,임실,1992,-15.4,32.9,2504.7,56.18,,1.4,270
244,임실,1993,-16.9,31.7,2075.1,46.65,,1.4,270
244,임실,1994,-22.1,37.1,2321.7,52.2,,1.5,340
244,임실,1995,-15.4,34.9,2150.5,48.35,,1,340
244,임실,1996,-16.7,35,2104.8,47.22,,1.3,250
244,임실,1997,-19.4,34.3,2179.8,49,,1.5,250
244,임실,1998,-19.5,31.7,1778.8,40,,1.2,230
244,임실,1999,-19.7,32.2,2116.5,47.58,,1.4,360
244,임실,2000,-19,32.9,1638.1,48.1,,1.4,250
244,임실,2001,-19.3,35.7,2398.6,53.92,,1.2,230
244,임실,2002,-13.6,34,2369.1,53.22,,1.2,200
244,임실,2003,-21.8,32.8,2251.5,50.58,,1.1,230
244,임실,2004,-16.7,34.7,2573.4,57.68,,1,360
244,임실,2005,-21.8,35.4,2523.2,56.68,,1.2,360
244,임실,2006,-17.5,35.5,2392.7,53.75,,1.2,360
244,임실,2007,-12.3,35.2,1833,41.17,,1.2,340
244,임실,2008,-14.5,34.2,2008.8,45.03,,1.3,340
244,임실,2009,-18.8,33.7,2073.5,46.58,,1.6,340
244,임실,2010,-15.5,34.5,1813.6,40.74,,1.6,270
244,임실,2011,-18.7,34.1,1963.6,44.11,,1.5,320
244,임실,2012,-17.8,35.7,1951.1,43.73,,1.5,320
244,임실,2013,-21.5,34.8,2067.1,46.44,,1.5,320
244,임실,2014,-13.4,34.2,1974.8,44.36,,1.3,320
244,임실,2015,-15,35.6,1964.9,44.14,,1.3,320
244,임실,2016,-20.6,36.3,1965.9,44.07,,1.3,320
244,임실,2017,-14.9,36.5,2182.1,49.02,,1.2,320
244,임실,2018,-20,37.5,2205.6,49.54,,1.2,320
244,임실,2019,-12.4,35.3,2095.8,47.08,,1.3,320
244,임실,2020,-13.2,32.7,1986.3,44.52,,1.1,320
244,임실,2021,-22.8,33.6,2080.1,46.73,,1.1,320
244,임실,2022,-15.3,33.2,2166.9,48.67,,1.1,320
244,임실,2023,-15.8,34.9,2069.1,46.48,,1.1,320
244,임실,2024,-10.4,34.8,2048.2,45.92,,1.1,320
245,정읍,1974,-20,35.1,2220.7,50.21,1255.27,1.4,140
245,정읍,1975,-15.2,34.9,2439,55.03,555.65,1.1,50
245,정읍,1976,-16.5,34.6,2569.8,57.83,,1.3,50
245,정읍,1977,-15.4,36.2,2623.1,59.19,5942.84,1.2,360
245,정읍,1978,-14.8,35.8,2728.3,61.55,6754.35,.8,110
245,정읍,1979,-9.4,34.5,2553.1,57.6,7481.38,.7,110
245,정읍,1980,-15.2,32.2,2434.4,54.78,9277.65,1.3,320
245,정읍,1981,-14.9,35.3,2542.6,57.36,7337.53,1.3,140
